iter	Passed	Remaining
136	13003	43944
137	13092	43832
138	13184	43728
139	13286	43656
140	13375	43542
141	13462	43422
142	13551	43306
143	13642	43201
144	13733	43094
145	13821	42978
146	13910	42865
147	13998	42751
148	14099	42675
149	14220	42661
150	14340	42642
151	14447	42581
152	14544	42491
153	14640	42401
154	14730	42290
155	14821	42183
156	14912	42078
157	15008	41985
158	15100	41883
159	15189	41771
160	15276	41654
161	15363	41537
162	15457	41440
163	15550	41340
164	15643	41242
165	15739	41149
166	15833	41053
167	15923	40945
168	16023	40864
169	16112	40755
170	16209	40666
171	16296	40550
172	16379	40427
173	16466	40313
174	16558	40212
175	16648	40108
176	16743	40013
177	16833	39908
178	16917	39789
179	17007	39683
180	17091	39565
181	17181	39461
182	17276	39368
183	17371	39275
184	17462	39172
185	17560	39085
186	17650	38982
187	17740	38878
188	17831	38776
189	17919	38669
190	18013	38573
191	18099	38461
192	18192	38365
193	18286	38269
194	18372	38158
195	18462	38055
196	18563	37975
197	18656	37877
198	18752	37787
199	18839	37678
200	18927	37572
201	19023	37481
202	19108	37370
203	19188	37248
204	19272	37134
205	19361	37030
206	19452	36931
207	19543	36831
208	19639	36742
209	19728	36637
210	19823	36546
211	19911	36441
212	20007	36351
213	20100	36255
214	20181	36139
215	20265	36026
216	20340	35900
217	20436	35811
218	20514	35689
219	20599	35581
220	20676	35458
221	20764	35355
222	20842	35235
223	20914	35106
224	20995	34993
225	21078	34882
226	21161	34771
227	21240	34655
228	21322	34544
229	21404	34434
230	21485	34321
231	21565	34207
232	21645	34093
233	21718	33969
234	21796	33853
235	21873	33737
236	21954	33625
237	22036	33517
238	22112	33399
239	22190	33285
240	22275	33181
241	22351	33065
242	22435	32960
243	22515	32850
244	22598	32744
245	22674	32629
246	22751	32515
247	22835	32411
248	22920	32309
249	22995	32193
250	23074	32083
251	23150	31970
252	23228	31858
253	23310	31753
254	23387	31641
255	23466	31533
256	23548	31428
257	23630	31323
258	23714	31222
259	23788	31107
260	23871	31005
261	23943	30888
262	24026	30786
263	24112	30688
264	24190	30580
265	24273	30478
266	24350	30370
267	24434	30270
268	24534	30189
269	24616	30086
270	24693	29978
271	24772	29872
272	24851	29767
273	24930	29661
274	25005	29552
275	25083	29446
276	25164	29343
277	25245	29240
278	25325	29138
279	25401	29030
280	25482	28928
281	25563	28826
282	25647	28728
283	25724	28623
284	25808	28525
285	25887	28422
286	25962	28314
287	26039	28209
288	26123	28112
289	26210	28018
290	26286	27912
291	26369	27814
292	26452	27716
293	26532	27615
294	26622	27525
295	26694	27415
296	26778	27319
297	26859	27219
298	26932	27113
299	27010	27010
300	27093	26913
301	27174	26815
302	27249	26709
303	27332	26612
304	27408	26509
305	27496	26418
306	27578	26320
307	27657	26221
308	27739	26123
309	27815	26021
310	27892	25919
311	27970	25818
312	28051	25720
313	28129	25621
314	28211	25524
315	28294	25429
316	28375	25331
317	28459	25237
318	28545	25145
319	28630	25051
320	28709	24953
321	28796	24861
322	28873	24761
323	28946	24657
324	29024	24559
325	29101	24459
326	29192	24371
327	29270	24272
328	29346	24172
329	29424	24074
330	29505	23978
331	29590	23886
332	29664	23784
333	29741	23686
334	29824	23592
335	29894	23488
336	29971	23390
337	30053	23295
338	30148	23211
339	30222	23110
340	30302	23015
341	30383	22921
342	30464	22826
343	30538	22726
344	30620	22632
345	30695	22533
346	30769	22434
347	30850	22340
348	30933	22247
349	31015	22153
350	31090	22055
351	31166	21958
352	31252	21868
353	31332	21773
354	31411	21678
355	31491	21583
356	31571	21489
357	31656	21399
358	31729	21300
359	31809	21206
360	31887	21111
361	31972	21020
362	32049	20924
363	32128	20830
364	32206	20735
365	32290	20644
366	32369	20550
367	32448	20456
368	32524	20360
369	32603	20267
370	32690	20178
371	32766	20082
372	32841	19986
373	32930	19899
374	33009	19805
375	33091	19714
376	33181	19627
377	33264	19536
378	33343	19442
379	33428	19353
380	33509	19261
381	33586	19167
382	33664	19073
383	33742	18980
384	33821	18887
385	33898	18793
386	33980	18702
387	34062	18611
388	34138	18517
389	34224	18428
390	34305	18337
391	34382	18244
392	34470	18156
393	34546	18062
394	34621	17967
395	34703	17877
396	34780	17784
397	34854	17690
398	34940	17601
399	35049	17524
400	35156	17446
401	35241	17357
402	35328	17269
403	35408	17178
404	35488	17087
405	35571	16997
406	35649	16904
407	35721	16810
408	35794	16715
409	35876	16625
410	35957	16535
411	36035	16443
412	36107	16348
413	36194	16261
414	36270	16168
415	36351	16078
416	36442	15992
417	36527	15904
418	36600	15810
419	36679	15719
420	36756	15628
421	36836	15537
422	36920	15449
423	37004	15360
424	37084	15269
425	37165	15180
426	37239	15087
427	37312	14994
428	37390	14903
429	37475	14815
430	37560	14728
431	37639	14637
432	37713	14545
433	37787	14453
434	37870	14364
435	37948	14274
436	38023	14182
437	38102	14092
438	38177	14001
439	38251	13909
440	38336	13821
441	38415	13732
442	38494	13642
443	38567	13550
444	38646	13461
445	38729	13373
446	38814	13285
447	38888	13194
448	38957	13101
449	39037	13012
450	39114	12922
451	39189	12832
452	39265	12741
453	39339	12651
454	39420	12562
455	39494	12472
456	39574	12383
457	39653	12294
458	39722	12202
459	39812	12116
460	39898	12030
461	39977	11941
462	40053	11851
463	40128	11761
464	40204	11672
465	40279	11582
466	40357	11493
467	40436	11405
468	40519	11317
469	40599	11229
470	40673	11139
471	40754	11052
472	40829	10962
473	40912	10875
474	40982	10784
475	41061	10696
476	41134	10607
477	41203	10516
478	41281	10428
479	41360	10340
480	41441	10252
481	41519	10164
482	41593	10075
483	41671	9987
484	41751	9899
485	41829	9811
486	41905	9723
487	41990	9637
488	42070	9549
489	42153	9463
490	42233	9375
491	42313	9288
492	42395	9201
493	42478	9114
494	42559	9027
495	42639	8940
496	42715	8852
497	42799	8766
498	42887	8680
499	42967	8593
500	43039	8504
501	43112	8416
502	43190	8329
503	43268	8241
504	43354	8155
505	43438	8069
506	43513	7981
507	43590	7894
508	43657	7805
509	43742	7719
510	43820	7632
511	43896	7544
512	43974	7457
513	44061	7372
514	44142	7285
515	44210	7196
516	44285	7109
517	44361	7022
518	44441	6935
519	44506	6847
520	44588	6761
521	44668	6674
522	44750	6588
523	44838	6503
524	44911	6415
525	44994	6329
526	45102	6247
527	45186	6161
528	45263	6075
529	45334	5987
530	45414	5901
531	45491	5814
532	45575	5728
533	45656	5642
534	45729	5555
535	45813	5470
536	45900	5384
537	45980	5298
538	46063	5213
539	46136	5126
540	46211	5039
541	46294	4954
542	46372	4867
543	46452	4781
544	46531	4695
545	46609	4609
546	46683	4523
547	46757	4436
548	46836	4350
549	46921	4265
550	46996	4179
551	47063	4092
552	47138	4006
553	47222	3921
554	47302	3835
555	47381	3749
556	47457	3663
557	47523	3577
558	47605	3491
559	47675	3405
560	47755	3319
561	47833	3234
562	47906	3148
563	47987	3063
564	48076	2978
565	48142	2891
566	48226	2806
567	48308	2721
568	48378	2635
569	48448	2549
570	48525	2464
571	48594	2378
572	48661	2292
573	48745	2207
574	48811	2122
575	48902	2037
576	48973	1952
577	49056	1867
578	49122	1781
579	49198	1696
580	49275	1611
581	49357	1526
582	49438	1441
583	49523	1356
584	49604	1271
585	49687	1187
586	49768	1102
587	49840	1017
588	49928	932
589	50003	847
590	50088	762
591	50168	677
592	50248	593
593	50315	508
594	50397	423
595	50481	338
596	50561	254
597	50630	169
598	50701	84
599	50776	0
